group_type,state,episode_id,account_id,start_date,end_date,duration_trading_sessions,total_return,max_drawdown,longest_completed_underwater_state_days,right_censored_underwater,terminal_underwater_state_days
TREND,SIDEWAYS,82,HD-BASE-RM-001,2024-11-25,2025-05-16,114,0.04138103202032695,-0.03291575926121648,80,True,1
TREND,SIDEWAYS,84,HD-BASE-RM-001,2025-06-04,2025-06-04,1,-0.0033851845229363464,-0.0033851845229363464,0,True,1
TREND,SIDEWAYS,86,HD-BASE-RM-001,2025-06-17,2025-09-09,61,-0.022265370713450916,-0.03532425358707669,3,True,53
TREND,UP,1,HD-ANCHOR-001,2022-03-10,2022-03-15,4,-0.0259999999999998,-0.0259999999999998,0,True,3
TREND,UP,3,HD-ANCHOR-001,2022-03-17,2022-03-18,2,-0.010055304172951085,-0.010055304172951085,0,True,2
TREND,UP,5,HD-ANCHOR-001,2022-03-23,2022-03-30,6,-0.0023596831282657327,-0.012304062025956464,0,True,6
TREND,UP,7,HD-ANCHOR-001,2022-04-06,2022-04-19,10,0.01629978154931888,-0.007414730598121588,3,True,2
TREND,UP,9,HD-ANCHOR-001,2022-04-22,2022-04-22,1,0.002465888541837824,0.0,0,False,0
TREND,UP,11,HD-ANCHOR-001,2022-05-16,2022-05-16,1,-0.003965631196298669,-0.003965631196298669,0,True,1
TREND,UP,13,HD-ANCHOR-001,2022-05-20,2022-05-20,1,0.000330196466897803,0.0,0,False,0
TREND,UP,15,HD-ANCHOR-001,2022-05-27,2022-06-24,20,-0.007535930594205209,-0.020437006741460206,2,True,16
TREND,UP,17,HD-ANCHOR-001,2022-07-04,2022-07-05,2,-0.0015541618105854305,-0.0021357277646064654,0,True,1
TREND,UP,19,HD-ANCHOR-001,2022-07-12,2022-07-14,3,0.0031555786087389404,-0.0022331067346040845,0,True,1
TREND,UP,21,HD-ANCHOR-001,2022-07-19,2022-07-27,7,-0.004038941623559333,-0.005788503320480309,0,True,6
TREND,UP,23,HD-ANCHOR-001,2022-08-08,2022-08-11,4,-0.001409522735601798,-0.004400107010602339,0,True,3
TREND,UP,25,HD-ANCHOR-001,2022-09-19,2022-09-19,1,0.0003887754060678539,0.0,0,False,0
TREND,UP,27,HD-ANCHOR-001,2022-09-21,2022-09-23,3,-0.001750850702690987,-0.0019450112891695737,0,True,2
TREND,UP,29,HD-ANCHOR-001,2022-10-11,2022-10-12,2,-0.0029214945717006557,-0.004085318306278896,0,True,1
TREND,UP,51,HD-ANCHOR-001,2023-05-10,2023-05-24,11,-0.002553018502510218,-0.012636052212167681,2,True,2
TREND,UP,53,HD-ANCHOR-001,2023-08-23,2023-08-23,1,-0.0010614381637967796,-0.0010614381637967796,0,True,1
TREND,UP,55,HD-ANCHOR-001,2023-09-13,2023-09-18,4,0.0072060674435741046,-0.005857438947463156,0,True,2
TREND,UP,57,HD-ANCHOR-001,2023-09-20,2023-10-20,17,-0.0037781423164857664,-0.012689177555677,6,True,3
TREND,UP,59,HD-ANCHOR-001,2023-10-25,2023-10-25,1,-0.01446163073023976,-0.01446163073023976,0,True,1
TREND,UP,61,HD-ANCHOR-001,2023-10-31,2023-11-06,5,-0.004277290429427261,-0.010725131840691904,0,True,2
TREND,UP,63,HD-ANCHOR-001,2023-12-26,2023-12-27,2,0.002679361449505979,0.0,0,False,0
TREND,UP,65,HD-ANCHOR-001,2024-01-03,2024-01-11,7,-0.010246106755289475,-0.012674006163718055,0,True,5
TREND,UP,67,HD-ANCHOR-001,2024-01-15,2024-01-16,2,0.0004111079469855117,-0.0006166619204780455,1,False,0
TREND,UP,69,HD-ANCHOR-001,2024-01-25,2024-03-27,39,0.021287240772149385,-0.02124600393017917,6,True,16
TREND,UP,71,HD-ANCHOR-001,2024-03-29,2024-04-01,2,-0.002029617969007358,-0.00337812574520302,0,True,1
TREND,UP,73,HD-ANCHOR-001,2024-04-09,2024-10-25,133,0.04766160852478918,-0.04846009733279755,18,True,60
TREND,UP,75,HD-ANCHOR-001,2024-10-31,2024-10-31,1,-0.0018869466401970625,-0.0018869466401970625,0,True,1
TREND,UP,77,HD-ANCHOR-001,2024-11-04,2024-11-12,7,-0.01460289452502761,-0.01460289452502761,0,True,7
TREND,UP,79,HD-ANCHOR-001,2024-11-14,2024-11-15,2,-0.004228985260819718,-0.004664425895901325,0,True,1
TREND,UP,81,HD-ANCHOR-001,2024-11-19,2024-11-22,4,-0.002332212947950607,-0.005954596636350007,1,True,1
TREND,UP,83,HD-ANCHOR-001,2025-05-19,2025-06-03,11,0.0006993557674543904,-0.012150606211693171,0,True,7
TREND,UP,85,HD-ANCHOR-001,2025-06-05,2025-06-16,8,0.00799614277295313,-0.002221778792204754,1,True,1
TREND,UP,1,HD-BASE-000,2022-03-10,2022-03-15,4,-0.0259999999999998,-0.0259999999999998,0,True,3
TREND,UP,3,HD-BASE-000,2022-03-17,2022-03-18,2,-0.010055304172951085,-0.010055304172951085,0,True,2
TREND,UP,5,HD-BASE-000,2022-03-23,2022-03-30,6,-0.0023596831282657327,-0.012304062025956464,0,True,6
TREND,UP,7,HD-BASE-000,2022-04-06,2022-04-19,10,0.01629978154931888,-0.007414730598121588,3,True,2
TREND,UP,9,HD-BASE-000,2022-04-22,2022-04-22,1,0.002465888541837824,0.0,0,False,0
TREND,UP,11,HD-BASE-000,2022-05-16,2022-05-16,1,-0.003965631196298669,-0.003965631196298669,0,True,1
TREND,UP,13,HD-BASE-000,2022-05-20,2022-05-20,1,0.000330196466897803,0.0,0,False,0
TREND,UP,15,HD-BASE-000,2022-05-27,2022-06-24,20,-0.007038795220167038,-0.01836801040312075,2,True,16
TREND,UP,17,HD-BASE-000,2022-07-04,2022-07-05,2,-0.0012984905047883633,-0.0017845554834523547,0,True,1
TREND,UP,19,HD-BASE-000,2022-07-12,2022-07-14,3,0.0027428202646013755,-0.0017667844522968323,0,True,1
TREND,UP,21,HD-BASE-000,2022-07-19,2022-07-27,7,-0.003449550128534762,-0.005048123195380172,0,True,6
TREND,UP,23,HD-BASE-000,2022-08-08,2022-08-11,4,-0.0012864776723758853,-0.004016367500839224,0,True,3
TREND,UP,25,HD-BASE-000,2022-09-19,2022-09-19,1,0.00032485832116457836,0.0,0,False,0
TREND,UP,27,HD-BASE-000,2022-09-21,2022-09-23,3,-0.0014628128591003264,-0.0016250834886641918,0,True,2
TREND,UP,29,HD-BASE-000,2022-10-11,2022-10-12,2,-0.002440401332133857,-0.0034132300045671693,0,True,1
TREND,UP,51,HD-BASE-000,2023-05-10,2023-05-24,11,-0.001971890698098333,-0.009782295024235554,2,True,2
TREND,UP,53,HD-BASE-000,2023-08-23,2023-08-23,1,-0.0008202288110290556,-0.0008202288110290556,0,True,1
TREND,UP,55,HD-BASE-000,2023-09-13,2023-09-18,4,0.00557115844046896,-0.004541871186044766,0,True,2
TREND,UP,57,HD-BASE-000,2023-09-20,2023-10-20,17,-0.0029273719030842305,-0.009851643932517917,6,True,3
TREND,UP,59,HD-BASE-000,2023-10-25,2023-10-25,1,-0.011208831909757522,-0.011208831909757522,0,True,1
TREND,UP,61,HD-BASE-000,2023-10-31,2023-11-06,5,-0.0034197164566529548,-0.0084253369324645,0,True,2
TREND,UP,63,HD-BASE-000,2023-12-26,2023-12-27,2,0.0020847164625248382,0.0,0,False,0
TREND,UP,65,HD-BASE-000,2024-01-03,2024-01-11,7,-0.007982298454945802,-0.009879124135974582,0,True,5
TREND,UP,67,HD-BASE-000,2024-01-15,2024-01-16,2,0.00032005837864823583,-0.00048008756797235375,1,False,0
TREND,UP,69,HD-BASE-000,2024-01-25,2024-03-27,39,0.015602958830478464,-0.01956898916155314,6,True,16
TREND,UP,71,HD-BASE-000,2024-03-29,2024-04-01,2,-0.0018806242418734076,-0.0031304489376821065,0,True,1
TREND,UP,73,HD-BASE-000,2024-04-09,2024-10-25,133,0.046642806279987736,-0.049422044491135964,18,True,60
TREND,UP,75,HD-BASE-000,2024-10-31,2024-10-31,1,-0.001926251248358879,-0.001926251248358879,0,True,1
TREND,UP,77,HD-BASE-000,2024-11-04,2024-11-12,7,-0.014905856968709053,-0.014905856968709053,0,True,7
TREND,UP,79,HD-BASE-000,2024-11-14,2024-11-15,2,-0.004317493590755173,-0.004762003970320783,0,True,1
TREND,UP,81,HD-BASE-000,2024-11-19,2024-11-22,4,-0.002381001985160558,-0.006078702893759003,1,True,1
TREND,UP,83,HD-BASE-000,2025-05-19,2025-06-03,11,0.0007133827755150257,-0.012391120072769768,0,True,7
TREND,UP,85,HD-BASE-000,2025-06-05,2025-06-16,8,0.008157003717875977,-0.0022660129219387315,1,True,1
TREND,UP,1,HD-BASE-001,2022-03-10,2022-03-15,4,-0.038999999999999924,-0.038999999999999924,0,True,3
TREND,UP,3,HD-BASE-001,2022-03-17,2022-03-18,2,-0.015124779430299773,-0.015124779430299773,0,True,2
TREND,UP,5,HD-BASE-001,2022-03-23,2022-03-30,6,-0.0035596236969237527,-0.018560894991100918,0,True,6
TREND,UP,7,HD-BASE-001,2022-04-06,2022-04-19,10,0.024550746646418542,-0.011059228311624314,3,True,2
TREND,UP,9,HD-BASE-001,2022-04-22,2022-04-22,1,0.0036737692872887973,0.0,0,False,0
TREND,UP,11,HD-BASE-001,2022-05-16,2022-05-16,1,-0.005923000987166804,-0.005923000987166804,0,True,1
TREND,UP,13,HD-BASE-001,2022-05-20,2022-05-20,1,0.0004929751047570985,0.0,0,False,0
TREND,UP,15,HD-BASE-001,2022-05-27,2022-06-24,20,-0.010464833292771814,-0.027215799614643377,2,True,16
TREND,UP,17,HD-BASE-001,2022-07-04,2022-07-05,2,-0.0019226147560682527,-0.002641690682036457,0,True,1
TREND,UP,19,HD-BASE-001,2022-07-12,2022-07-14,3,0.0040495474035255885,-0.002602934216753394,0,True,1
TREND,UP,21,HD-BASE-001,2022-07-19,2022-07-27,7,-0.0050828598484847776,-0.0074326877657061585,0,True,6
TREND,UP,23,HD-BASE-001,2022-08-08,2022-08-11,4,-0.001896395189793454,-0.005917818076803694,0,True,3
TREND,UP,25,HD-BASE-001,2022-09-19,2022-09-19,1,0.0004811705918157383,0.0,0,False,0
TREND,UP,27,HD-BASE-001,2022-09-21,2022-09-23,3,-0.0021673533966038994,-0.0024075906518068457,0,True,2
TREND,UP,29,HD-BASE-001,2022-10-11,2022-10-12,2,-0.0036174825697630197,-0.0050571579254092835,0,True,1
TREND,UP,51,HD-BASE-001,2023-05-10,2023-05-24,11,-0.002937195418954097,-0.014515438378335133,2,True,2
TREND,UP,53,HD-BASE-001,2023-08-23,2023-08-23,1,-0.0012207448496773798,-0.0012207448496773798,0,True,1
TREND,UP,55,HD-BASE-001,2023-09-13,2023-09-18,4,0.008286902307170774,-0.006722915055968115,0,True,2
TREND,UP,57,HD-BASE-001,2023-09-20,2023-10-20,17,-0.004338541189628398,-0.014552012710348006,7,True,3
TREND,UP,59,HD-BASE-001,2023-10-25,2023-10-25,1,-0.01660306170082715,-0.01660306170082715,0,True,1
TREND,UP,61,HD-BASE-001,2023-10-31,2023-11-06,5,-0.005071410286752176,-0.012464464291706556,0,True,2
TREND,UP,63,HD-BASE-001,2023-12-26,2023-12-27,2,0.003069034387349845,0.0,0,False,0
TREND,UP,65,HD-BASE-001,2024-01-03,2024-01-11,7,-0.01172646381447795,-0.0145000070161323,0,True,5
TREND,UP,67,HD-BASE-001,2024-01-15,2024-01-16,2,0.0004707144975359956,-0.0007060717463036603,1,False,0
TREND,UP,69,HD-BASE-001,2024-01-25,2024-03-27,39,0.022892596347462435,-0.028285959918572412,6,True,16
TREND,UP,71,HD-BASE-001,2024-03-29,2024-04-01,2,-0.002739188195925002,-0.004556992020706918,0,True,1
TREND,UP,73,HD-BASE-001,2024-04-09,2024-10-25,133,0.06769166896066059,-0.06887242072784416,18,True,60
TREND,UP,75,HD-BASE-001,2024-10-31,2024-10-31,1,-0.00273749910504828,-0.00273749910504828,0,True,1
TREND,UP,77,HD-BASE-001,2024-11-04,2024-11-12,7,-0.021148023602031607,-0.021148023602031607,0,True,7
TREND,UP,79,HD-BASE-001,2024-11-14,2024-11-15,2,-0.006148157884694472,-0.006779862114554169,0,True,1
TREND,UP,81,HD-BASE-001,2024-11-19,2024-11-22,4,-0.003389931057277362,-0.008640929342488501,1,True,1
TREND,UP,83,HD-BASE-001,2025-05-19,2025-06-03,11,0.0009982311344296502,-0.01724861129078381,0,True,7
TREND,UP,85,HD-BASE-001,2025-06-05,2025-06-16,8,0.011427746568668296,-0.0031615180028691237,1,True,1
TREND,UP,1,HD-BASE-RM-001,2022-03-10,2022-03-15,4,-0.023399999999999976,-0.023399999999999976,0,True,3
TREND,UP,3,HD-BASE-RM-001,2022-03-17,2022-03-18,2,-0.009044771619516445,-0.009044771619516445,0,True,2
TREND,UP,5,HD-BASE-RM-001,2022-03-23,2022-03-30,6,-0.0021213192585484153,-0.011061164705288062,0,True,6
TREND,UP,7,HD-BASE-RM-001,2022-04-06,2022-04-19,10,0.014657734347453877,-0.006680853169693468,3,True,2
TREND,UP,9,HD-BASE-RM-001,2022-04-22,2022-04-22,1,0.0022223319670107156,0.0,0,False,0
TREND,UP,11,HD-BASE-RM-001,2022-05-16,2022-05-16,1,-0.00357213732883499,-0.00357213732883499,0,True,1
TREND,UP,13,HD-BASE-RM-001,2022-05-20,2022-05-20,1,0.00029745674483150353,0.0,0,False,0
TREND,UP,15,HD-BASE-RM-001,2022-05-27,2022-06-24,20,-0.006346238992472664,-0.016572154868986666,2,True,16
TREND,UP,17,HD-BASE-RM-001,2022-07-04,2022-07-05,2,-0.001171703363765153,-0.0016103845403083739,0,True,1
TREND,UP,19,HD-BASE-RM-001,2022-07-12,2022-07-14,3,0.0024764494512965474,-0.0015958990231161874,0,True,1
TREND,UP,21,HD-BASE-RM-001,2022-07-19,2022-07-27,7,-0.0031158088235292425,-0.004560428944063166,0,True,6
TREND,UP,23,HD-BASE-RM-001,2022-08-08,2022-08-11,4,-0.0011619130705053937,-0.0036278169393898496,0,True,3
TREND,UP,25,HD-BASE-RM-001,2022-09-19,2022-09-19,1,0.0002931177419771558,0.0,0,False,0
TREND,UP,27,HD-BASE-RM-001,2022-09-21,2022-09-23,3,-0.0013198035545730624,-0.0014662333784117854,0,True,2
TREND,UP,29,HD-BASE-RM-001,2022-10-11,2022-10-12,2,-0.0022016097191772666,-0.0030795416273372567,0,True,1
TREND,UP,51,HD-BASE-RM-001,2023-05-10,2023-05-24,11,-0.0017771994200403984,-0.008823274228833333,2,True,2
TREND,UP,53,HD-BASE-RM-001,2023-08-23,2023-08-23,1,-0.0007393686186325521,-0.0007393686186325521,0,True,1
TREND,UP,55,HD-BASE-RM-001,2023-09-13,2023-09-18,4,0.005022507728261072,-0.004098644617259506,0,True,2
TREND,UP,57,HD-BASE-RM-001,2023-09-20,2023-10-20,17,-0.002641028475178109,-0.008894038466959353,6,True,3
TREND,UP,59,HD-BASE-RM-001,2023-10-25,2023-10-25,1,-0.0101135551931395,-0.0101135551931395,0,True,1
TREND,UP,61,HD-BASE-RM-001,2023-10-31,2023-11-06,5,-0.0030848208208758,-0.0076039770749838365,0,True,2
TREND,UP,63,HD-BASE-RM-001,2023-12-26,2023-12-27,2,0.0018833683124730438,0.0,0,False,0
TREND,UP,65,HD-BASE-RM-001,2024-01-03,2024-01-11,7,-0.007214458930008938,-0.008930466237556,0,True,5
TREND,UP,67,HD-BASE-RM-001,2024-01-15,2024-01-16,2,0.00028920429294854166,-0.0004338064394227015,1,False,0
TREND,UP,69,HD-BASE-RM-001,2024-01-25,2024-03-27,39,0.014105739308664988,-0.017746038813986842,6,True,16
TREND,UP,71,HD-BASE-RM-001,2024-03-29,2024-04-01,2,-0.001702725022206364,-0.0028346572757620425,0,True,1
TREND,UP,73,HD-BASE-RM-001,2024-04-09,2024-10-25,133,0.04226229104818935,-0.0451698774562731,18,True,60
TREND,UP,75,HD-BASE-RM-001,2024-10-31,2024-10-31,1,-0.0017530784507101549,-0.0017530784507101549,0,True,1
TREND,UP,77,HD-BASE-RM-001,2024-11-04,2024-11-12,7,-0.013570660143194968,-0.013570660143194968,0,True,7
TREND,UP,79,HD-BASE-RM-001,2024-11-14,2024-11-15,2,-0.003927662390781461,-0.004332212072611363,0,True,1
TREND,UP,81,HD-BASE-RM-001,2024-11-19,2024-11-22,4,-0.002166106036305959,-0.0055319236972318775,1,True,1
TREND,UP,83,HD-BASE-RM-001,2025-05-19,2025-06-03,11,0.0006514210968369127,-0.011327759274817106,0,True,7
TREND,UP,85,HD-BASE-RM-001,2025-06-05,2025-06-16,8,0.00744657409689653,-0.0020705201923166827,1,True,1
VOLATILITY,HIGH_VOL,2,HD-ANCHOR-001,2022-03-17,2022-04-15,20,0.01709401709401659,-0.017931959108429374,13,False,0
VOLATILITY,HIGH_VOL,2,HD-BASE-000,2022-03-17,2022-04-15,20,0.01709401709401659,-0.017931959108429374,13,False,0
VOLATILITY,HIGH_VOL,2,HD-BASE-001,2022-03-17,2022-04-15,20,0.02571212503150977,-0.02697252331736799,13,False,0
VOLATILITY,HIGH_VOL,2,HD-BASE-RM-001,2022-03-17,2022-04-15,20,0.015376111753177879,-0.016129842721471,13,False,0
VOLATILITY,NORMAL_VOL,1,HD-ANCHOR-001,2022-03-10,2022-03-16,5,-0.005499999999999727,-0.0259999999999998,0,True,4
VOLATILITY,NORMAL_VOL,3,HD-ANCHOR-001,2022-04-18,2025-09-09,826,0.15536628769155358,-0.08169747336868238,343,True,53
VOLATILITY,NORMAL_VOL,1,HD-BASE-000,2022-03-10,2022-03-16,5,-0.005499999999999727,-0.0259999999999998,0,True,4
VOLATILITY,NORMAL_VOL,3,HD-BASE-000,2022-04-18,2025-09-09,826,0.1325028835063431,-0.06824991979467321,348,True,53
VOLATILITY,NORMAL_VOL,1,HD-BASE-001,2022-03-10,2022-03-16,5,-0.008249999999999869,-0.038999999999999924,0,True,4
VOLATILITY,NORMAL_VOL,3,HD-BASE-001,2022-04-18,2025-09-09,826,0.1976308675350189,-0.10048889938592187,348,True,53
VOLATILITY,NORMAL_VOL,1,HD-BASE-RM-001,2022-03-10,2022-03-16,5,-0.00495000000000001,-0.023399999999999976,0,True,4
VOLATILITY,NORMAL_VOL,3,HD-BASE-RM-001,2022-04-18,2025-09-09,826,0.11938833077646804,-0.06165636170418143,348,True,53
COMBINED,DOWN|NORMAL_VOL,32,HD-ANCHOR-001,2022-11-01,2022-11-02,2,0.00405649801441621,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,34,HD-ANCHOR-001,2022-11-04,2022-11-04,1,0.003617193774113847,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,36,HD-ANCHOR-001,2022-12-09,2022-12-09,1,0.00044293664268324484,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,38,HD-ANCHOR-001,2022-12-13,2022-12-13,1,-0.0008902106615051864,-0.0008902106615051864,0,True,1
COMBINED,DOWN|NORMAL_VOL,40,HD-ANCHOR-001,2022-12-15,2022-12-15,1,-0.002895117598306296,-0.002895117598306296,0,True,1
COMBINED,DOWN|NORMAL_VOL,42,HD-ANCHOR-001,2022-12-19,2022-12-20,2,-0.010639905032027053,-0.010639905032027053,0,True,2
COMBINED,DOWN|NORMAL_VOL,44,HD-ANCHOR-001,2022-12-22,2022-12-22,1,-0.002236476798961662,-0.002236476798961662,0,True,1
COMBINED,DOWN|NORMAL_VOL,46,HD-ANCHOR-001,2023-01-06,2023-02-14,23,0.008662203780821498,-0.012161903339573565,6,True,4
COMBINED,DOWN|NORMAL_VOL,48,HD-ANCHOR-001,2023-02-16,2023-03-01,10,0.0044147006815959955,-0.007029385195776561,2,True,6
COMBINED,DOWN|NORMAL_VOL,50,HD-ANCHOR-001,2023-03-09,2023-03-30,16,0.005750534986902256,-0.022655694023938633,9,False,0
COMBINED,DOWN|NORMAL_VOL,32,HD-BASE-000,2022-11-01,2022-11-02,2,0.0034266936004783144,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,34,HD-BASE-000,2022-11-04,2022-11-04,1,0.0027545695726800545,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,36,HD-BASE-000,2022-12-09,2022-12-09,1,0.0003389526025627809,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,38,HD-BASE-000,2022-12-13,2022-12-13,1,-0.0006804422193983362,-0.0006804422193983362,0,True,1
COMBINED,DOWN|NORMAL_VOL,40,HD-BASE-000,2022-12-15,2022-12-15,1,-0.0022125663557158726,-0.0022125663557158726,0,True,1
COMBINED,DOWN|NORMAL_VOL,42,HD-BASE-000,2022-12-19,2022-12-20,2,-0.008140380868069785,-0.008140380868069785,0,True,2
COMBINED,DOWN|NORMAL_VOL,44,HD-BASE-000,2022-12-22,2022-12-22,1,-0.0017074957355294185,-0.0017074957355294185,0,True,1
COMBINED,DOWN|NORMAL_VOL,46,HD-BASE-000,2023-01-06,2023-02-14,23,0.006624170067923929,-0.009310151620051221,6,True,4
COMBINED,DOWN|NORMAL_VOL,48,HD-BASE-000,2023-02-16,2023-03-01,10,0.0033809312098831423,-0.005389446453323288,2,True,6
COMBINED,DOWN|NORMAL_VOL,50,HD-BASE-000,2023-03-09,2023-03-30,16,0.004401907719083997,-0.017364828298937707,9,False,0
COMBINED,DOWN|NORMAL_VOL,32,HD-BASE-001,2022-11-01,2022-11-02,2,0.0052130440788942245,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,34,HD-BASE-001,2022-11-04,2022-11-04,1,0.004201095960908896,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,36,HD-BASE-001,2022-12-09,2022-12-09,1,0.000512750831297204,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,38,HD-BASE-001,2022-12-13,2022-12-13,1,-0.0010313185665703495,-0.0010313185665703495,0,True,1
COMBINED,DOWN|NORMAL_VOL,40,HD-BASE-001,2022-12-15,2022-12-15,1,-0.003354379917069439,-0.003354379917069439,0,True,1
COMBINED,DOWN|NORMAL_VOL,42,HD-BASE-001,2022-12-19,2022-12-20,2,-0.012318652750010761,-0.012318652750010761,0,True,2
COMBINED,DOWN|NORMAL_VOL,44,HD-BASE-001,2022-12-22,2022-12-22,1,-0.0025930045922111233,-0.0025930045922111233,0,True,1
COMBINED,DOWN|NORMAL_VOL,46,HD-BASE-001,2023-01-06,2023-02-14,23,0.010032076922878774,-0.01407538777693318,6,True,4
COMBINED,DOWN|NORMAL_VOL,48,HD-BASE-001,2023-02-16,2023-03-01,10,0.005107865346453577,-0.008126922207576714,2,True,6
COMBINED,DOWN|NORMAL_VOL,50,HD-BASE-001,2023-03-09,2023-03-30,16,0.006655522932116353,-0.026198452002146322,9,False,0
COMBINED,DOWN|NORMAL_VOL,32,HD-BASE-RM-001,2022-11-01,2022-11-02,2,0.003075410605758222,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,34,HD-BASE-RM-001,2022-11-04,2022-11-04,1,0.0024709674197795906,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,36,HD-BASE-RM-001,2022-12-09,2022-12-09,1,0.0003045439479756329,0.0,0,False,0
COMBINED,DOWN|NORMAL_VOL,38,HD-BASE-RM-001,2022-12-13,2022-12-13,1,-0.0006111351887058136,-0.0006111351887058136,0,True,1
COMBINED,DOWN|NORMAL_VOL,40,HD-BASE-RM-001,2022-12-15,2022-12-15,1,-0.0019871001534143007,-0.0019871001534143007,0,True,1
COMBINED,DOWN|NORMAL_VOL,42,HD-BASE-RM-001,2022-12-19,2022-12-20,2,-0.007313509321423162,-0.007313509321423162,0,True,2
COMBINED,DOWN|NORMAL_VOL,44,HD-BASE-RM-001,2022-12-22,2022-12-22,1,-0.0015329907269390208,-0.0015329907269390208,0,True,1
COMBINED,DOWN|NORMAL_VOL,46,HD-BASE-RM-001,2023-01-06,2023-02-14,23,0.0059503859867899855,-0.008366041174105443,6,True,4
COMBINED,DOWN|NORMAL_VOL,48,HD-BASE-RM-001,2023-02-16,2023-03-01,10,0.003038499305449971,-0.00484540385684018,2,True,6
COMBINED,DOWN|NORMAL_VOL,50,HD-BASE-RM-001,2023-03-09,2023-03-30,16,0.003955457491763514,-0.01561032585165889,9,False,0
COMBINED,SIDEWAYS|HIGH_VOL,4,HD-ANCHOR-001,2022-03-21,2022-03-22,2,0.004401557474183138,-0.0022007787370914578,1,False,0
COMBINED,SIDEWAYS|HIGH_VOL,6,HD-ANCHOR-001,2022-03-31,2022-04-01,2,0.005406318634904261,0.0,0,False,0
COMBINED,SIDEWAYS|HIGH_VOL,4,HD-BASE-000,2022-03-21,2022-03-22,2,0.004401557474183138,-0.0022007787370914578,1,False,0
COMBINED,SIDEWAYS|HIGH_VOL,6,HD-BASE-000,2022-03-31,2022-04-01,2,0.005406318634904261,0.0,0,False,0
COMBINED,SIDEWAYS|HIGH_VOL,4,HD-BASE-001,2022-03-21,2022-03-22,2,0.006654722293319759,-0.0033273611466597686,1,False,0
COMBINED,SIDEWAYS|HIGH_VOL,6,HD-BASE-001,2022-03-31,2022-04-01,2,0.008165348303138309,0.0,0,False,0
COMBINED,SIDEWAYS|HIGH_VOL,4,HD-BASE-RM-001,2022-03-21,2022-03-22,2,0.0039551746868820015,-0.0019775873434410007,1,False,0
COMBINED,SIDEWAYS|HIGH_VOL,6,HD-BASE-RM-001,2022-03-31,2022-04-01,2,0.004859037303234004,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,2,HD-ANCHOR-001,2022-03-16,2022-03-16,1,0.02104722792607805,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,9,HD-ANCHOR-001,2022-04-20,2022-04-21,2,0.005787037037036757,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,11,HD-ANCHOR-001,2022-04-25,2022-05-13,12,-0.007543456871104914,-0.02263037061331552,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,13,HD-ANCHOR-001,2022-05-17,2022-05-19,3,0.004810882548108797,-0.0036490296898323837,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,15,HD-ANCHOR-001,2022-05-23,2022-05-26,4,0.008252186829510011,-0.006766793200197907,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,17,HD-ANCHOR-001,2022-06-27,2022-07-01,5,0.01880268772875593,-0.005145998746817204,4,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,19,HD-ANCHOR-001,2022-07-06,2022-07-11,4,0.008755768064892644,-0.003502307225957013,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,21,HD-ANCHOR-001,2022-07-15,2022-07-18,2,0.0015862855201773662,-0.009870221014437575,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,23,HD-ANCHOR-001,2022-07-28,2022-08-05,7,0.002827014954909446,-0.008481044864727005,6,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,25,HD-ANCHOR-001,2022-08-12,2022-09-16,25,-0.009819313594402579,-0.018802673845656037,0,True,24
COMBINED,SIDEWAYS|NORMAL_VOL,27,HD-ANCHOR-001,2022-09-20,2022-09-20,1,-0.0011658729554716585,-0.0011658729554716585,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,29,HD-ANCHOR-001,2022-09-26,2022-10-10,6,0.0005846405191611836,-0.018123856093983925,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,31,HD-ANCHOR-001,2022-10-13,2022-10-31,12,-0.05762440930910906,-0.05762440930910906,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,33,HD-ANCHOR-001,2022-11-03,2022-11-03,1,-0.010735088635016155,-0.010735088635016155,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,35,HD-ANCHOR-001,2022-11-07,2022-12-08,24,0.01711974499204083,-0.01975547300079783,3,True,9
